 # Molecular_TcCl6                                                  FEFF 9.9.1
 # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 # Abs   Z=43 Rmt= 1.328 Rnm= 1.519 K  shell
 # Pot 1 Z=17 Rmt= 1.375 Rnm= 1.573
 # Gam_ch=6.071E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
 # Mu= 3.647E-01eV kf=1.672E+00 Vint=-1.028E+01eV Rs_int= 2.169
 # PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    2      icalc       2
 -----------------------------------------------------------------------
   3  24.000   4.0117    2.9579    0.36466 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  43 Tc       absorbing atom
    -0.0000   -0.0000   -2.3500  1  17 Cl    
    -0.0000   -2.3500   -0.0000  1  17 Cl    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  9.5863E+00  0.0000E+00 -9.1064E+00  1.021E+00  4.2387E+00  1.6884E+00
  0.100  9.5860E+00  1.6323E-02 -9.8788E+00  1.022E+00  4.2457E+00  1.6912E+00
  0.200  9.5850E+00  3.2286E-02 -1.0592E+01  1.024E+00  4.2665E+00  1.6996E+00
  0.300  9.5831E+00  4.7648E-02 -1.1246E+01  1.026E+00  4.3005E+00  1.7135E+00
  0.400  9.5803E+00  6.2362E-02 -1.1842E+01  1.030E+00  4.3466E+00  1.7327E+00
  0.500  9.5763E+00  7.6603E-02 -1.2384E+01  1.034E+00  4.4032E+00  1.7573E+00
  0.600  9.5708E+00  9.0696E-02 -1.2876E+01  1.040E+00  4.4686E+00  1.7869E+00
  0.700  9.5633E+00  1.0499E-01 -1.3322E+01  1.047E+00  4.5407E+00  1.8214E+00
  0.800  9.5535E+00  1.1966E-01 -1.3728E+01  1.054E+00  4.6173E+00  1.8605E+00
  0.900  9.5408E+00  1.3461E-01 -1.4099E+01  1.063E+00  4.6960E+00  1.9042E+00
  1.000  9.5245E+00  1.4930E-01 -1.4439E+01  1.073E+00  4.7745E+00  1.9523E+00
  1.100  9.5041E+00  1.6287E-01 -1.4752E+01  1.084E+00  4.8507E+00  2.0045E+00
  1.200  9.4787E+00  1.7422E-01 -1.5041E+01  1.096E+00  4.9227E+00  2.0609E+00
  1.300  9.4476E+00  1.8229E-01 -1.5308E+01  1.109E+00  4.9892E+00  2.1212E+00
  1.400  9.4101E+00  1.8625E-01 -1.5555E+01  1.122E+00  5.0496E+00  2.1856E+00
  1.500  9.3651E+00  1.8623E-01 -1.5785E+01  1.136E+00  5.1043E+00  2.2539E+00
  1.600  9.3118E+00  1.8261E-01 -1.5999E+01  1.150E+00  5.1546E+00  2.3263E+00
  1.700  9.2493E+00  1.7632E-01 -1.6196E+01  1.163E+00  5.2034E+00  2.4029E+00
  1.800  9.1765E+00  1.6834E-01 -1.6376E+01  1.175E+00  5.2551E+00  2.4838E+00
  1.900  9.0922E+00  1.5947E-01 -1.6533E+01  1.185E+00  5.3162E+00  2.5693E+00
  2.000  8.9803E+00  1.4870E-01 -1.6636E+01  1.191E+00  5.4015E+00  2.6651E+00
  2.200  8.7463E+00  1.6195E-01 -1.6892E+01  1.405E+00  4.2692E+00  2.8622E+00
  2.400  8.7058E+00  1.7218E-01 -1.7310E+01  1.540E+00  3.8602E+00  2.9957E+00
  2.600  8.6720E+00  1.7474E-01 -1.7692E+01  1.594E+00  3.6881E+00  3.1311E+00
  2.800  8.5904E+00  1.7084E-01 -1.8026E+01  1.586E+00  3.6422E+00  3.2763E+00
  3.000  8.4775E+00  1.6164E-01 -1.8339E+01  1.554E+00  3.6658E+00  3.4281E+00
  3.200  8.3445E+00  1.5106E-01 -1.8646E+01  1.511E+00  3.7342E+00  3.5858E+00
  3.400  8.2000E+00  1.4005E-01 -1.8966E+01  1.466E+00  3.8344E+00  3.7487E+00
  3.600  8.0472E+00  1.3007E-01 -1.9290E+01  1.418E+00  3.9587E+00  3.9162E+00
  3.800  7.8912E+00  1.2118E-01 -1.9611E+01  1.374E+00  4.1020E+00  4.0876E+00
  4.000  7.7343E+00  1.1213E-01 -1.9916E+01  1.326E+00  4.2610E+00  4.2625E+00
  4.200  7.5794E+00  1.0185E-01 -2.0208E+01  1.285E+00  4.4331E+00  4.4404E+00
  4.400  7.4285E+00  9.1164E-02 -2.0492E+01  1.245E+00  4.6165E+00  4.6209E+00
  4.600  7.2829E+00  8.0550E-02 -2.0763E+01  1.209E+00  4.8098E+00  4.8036E+00
  4.800  7.1425E+00  7.0390E-02 -2.1018E+01  1.177E+00  5.0119E+00  4.9883E+00
  5.000  7.0075E+00  6.1023E-02 -2.1254E+01  1.148E+00  5.2218E+00  5.1746E+00
  5.200  6.8766E+00  5.2730E-02 -2.1467E+01  1.124E+00  5.4387E+00  5.3623E+00
  5.400  6.7493E+00  4.5650E-02 -2.1656E+01  1.104E+00  5.6622E+00  5.5514E+00
  5.600  6.6240E+00  3.9900E-02 -2.1822E+01  1.088E+00  5.8916E+00  5.7415E+00
